session_key,try_seq,terminal_key,merchant_key,category_id,category_title,amount,adjusted_fee,session_status,try_status,switch_response_code,psp_code,issuer_bank_code,payer_card_key,verify_type,init_time_ms,verify_time_ms,created_at,try_created_at,verified_at,settled_at,expire_in
01c3964b-966b-4914-8789-2d20ea3ee60d,6,T5001,M1005,5,سلولتاهای فروشگاهی,11996102,440023,Verified,InBank,,,,,Manual,383,,2024-11-07 02:32:58,,,,2024-11-07 03:02:58
74cea2ac-7c73-405c-9b3e-ec4b47c16173,1,T5001,M1049,5,سلولتاهای فروشگاهی,43480709,1750877,Verified,Failed,,,,,Manual,1557,,2024-10-19 09:38:22,,,,2024-10-19 10:08:22
62edead2-0fb4-4f57-a107-b986fe38dd3a,8,T5002,M1043,3,سفر و گردشگری,24145052,957559,Verified,InBank,,,,,Manual,844,,2024-06-11 14:04:31,,,,2024-06-11 14:34:31
ef497c16-0828-43a9-be1f-52527158d0a0,9,T5002,M1017,7,صنعتی و ساختگی,6104719,245992,Verified,InBank,,,,,Automated,240,,2024-08-18 04:48:41,,,,2024-08-18 05:18:41
9749e484-9bde-4192-950c-e1ab617b3ed9,2,T5001,M1032,8,خدمات دیجیتال,45445122,1661910,Verified,Paid,,,,,Automated,1375,,2024-07-11 10:57:41,,,,2024-07-11 11:27:41
8f8691b3-bf6f-4b74-bfb9-33ee16dbd8f3,2,T5001,M1018,7,صنعتی و ساختگی,5363889,221799,Verified,Reversed,,,,,Automated,665,,2024-09-06 18:35:24,,,,2024-09-06 19:05:24
5bd8c8e9-bf19-4571-8d77-975feea429de,0,T5001,M1033,5,سلولتاهای فروشگاهی,38203784,1349896,InBank,InBank,,,,,Manual,1095,,2024-07-06 09:30:40,,,,2024-07-06 10:00:40
b1b44cdc-290a-4af2-82cf-5338e72a7363,5,T5000,M1026,8,خدمات دیجیتال,44399245,1777842,Verified,Failed,,,,,Automated,1081,,2024-01-30 20:18:04,,,,2024-01-30 20:48:04
4de2dec2-ab61-4b79-84f6-026e343a7a63,0,T5002,M1007,8,خدمات دیجیتال,12099543,490070,Verified,Verified,PSP-821:5876,PSP421,BANK-85,832db80b-129,Manual,1845,1532,2024-01-31 09:37:31,2024-01-31 09:37:31,2024-01-31 09:51:31,,2024-01-31 10:07:31
2b4699c1-d625-460d-9b8f-b8ba7b971b86,9,T5001,M1039,6,عینی و سرویسی,12612224,460062,InBank,Failed,,,,,Automated,938,,2024-09-02 19:03:38,,,,2024-09-02 19:33:38
6a386879-e8b8-40ea-afc6-59a4a4e964b5,6,T5001,M1000,2,خرده‌فروشی آنلاین,942856,34133,Verified,Paid,,,,,Manual,1282,,2024-12-18 12:26:28,,,,2024-12-18 12:56:28
4e67c78e-b46d-4cf9-8cc0-24bb659385b8,6,T5002,M1019,6,عینی و سرویسی,46399561,1842833,Verified,Verified,,,,,Automated,326,,2024-02-01 23:41:01,,,,2024-02-02 00:11:01
6024bb0e-bbef-4f95-bf14-46cf166a0673,3,T5000,M1012,1,آموزش و آموزشگاه,46759946,1954268,Paid,Verified,,,,,Manual,545,,2024-02-22 23:33:02,,,,2024-02-23 00:03:02
10ba2b4e-01e2-4181-86aa-05d60d22f7f3,7,T5002,M1040,4,غذا و رستوران,5827640,216242,Verified,Verified,,,,,Automated,1898,,2024-02-12 12:10:45,,,,2024-02-12 12:40:45
13af5a4f-0d66-457e-9a37-0c03a8a57553,9,T5002,M1047,8,خدمات دیجیتال,32600942,1248629,Paid,InBank,,,,,Manual,1748,,2024-04-17 14:43:23,,,,2024-04-17 15:13:23
7970c181-0a2b-4a6c-a12a-7b4d3cca89d6,6,T5001,M1003,1,آموزش و آموزشگاه,6939632,273510,Verified,Verified,,,,,Manual,1270,,2024-09-26 00:48:21,,,,2024-09-26 01:18:21
1a9b898e-2496-4d94-9009-0b67f9c1fa4a,7,T5001,M1002,7,صنعتی و ساختگی,32671683,1260914,Verified,InBank,,,,,Manual,88,,2024-01-23 03:46:22,,,,2024-01-23 04:16:22
89383900-d4cf-4810-821f-4442cf02adec,7,T5001,M1036,2,خرده‌فروشی آنلاین,18025033,743535,Verified,InBank,,,,,Manual,1373,,2024-08-15 06:49:22,,,,2024-08-15 07:19:22
2238248e-914e-4cf5-b6c7-c98eb34f5112,7,T5002,M1028,7,صنعتی و ساختگی,1446329,52254,Verified,Failed,,,,,Manual,499,,2024-03-25 17:13:23,,,,2024-03-25 17:43:23
a6d5cff8-576c-4120-8c97-61e00722cf56,6,T5002,M1038,8,خدمات دیجیتال,8851902,364540,Verified,Reversed,,,,,Manual,1428,,2024-10-31 01:47:14,,,,2024-10-31 02:17:14
eb4cb21d-2537-421c-91e6-4515fef28271,7,T5000,M1030,4,غذا و رستوران,19005382,757077,InBank,InBank,,,,,Manual,1290,,2024-03-13 19:28:54,,,,2024-03-13 19:58:54
9a80a54b-5563-4775-8db1-a989c05efec1,0,T5001,M1006,8,خدمات دیجیتال,20427733,748534,Verified,Verified,PSP-465:3598,PSP278,BANK-74,b7d9bcfd-5f0,Automated,584,115,2024-05-10 22:58:19,2024-05-10 22:58:19,2024-05-10 23:23:19,,2024-05-10 23:28:19
04d63926-ea3a-4e5e-a83e-d27b8331ac46,7,T5001,M1021,2,خرده‌فروشی آنلاین,41493946,1518132,Verified,Failed,,,,,Automated,777,,2024-05-04 05:14:24,,,,2024-05-04 05:44:24
5be38257-45f1-4a7e-8f26-2c69e7878382,9,T5002,M1049,5,سلولتاهای فروشگاهی,10195408,417745,Paid,Verified,,,,,Manual,1947,,2024-09-14 20:06:25,,,,2024-09-14 20:36:25
d0aba8ae-2c2c-4ca9-b42f-8a0a96ccc254,1,T5000,M1029,2,خرده‌فروشی آنلاین,41024829,1610946,Paid,Verified,,,,,Automated,265,,2024-01-16 07:39:08,,,,2024-01-16 08:09:08
62f33017-3e14-4eac-b167-168f9eedb1a7,7,T5000,M1040,4,غذا و رستوران,24319144,877902,Failed,Verified,,,,,Automated,1832,,2024-06-30 21:54:18,,,,2024-06-30 22:24:18
dd0f6d81-5750-4acd-9ac3-2135925a6bf6,3,T5002,M1009,6,عینی و سرویسی,22505130,916726,InBank,Verified,,,,,Automated,1624,,2024-05-31 17:58:06,,,,2024-05-31 18:28:06
da3f13d2-e92b-4bbd-83dd-d598f482557c,5,T5001,M1015,6,عینی و سرویسی,19294023,743498,InBank,Verified,,,,,Automated,1339,,2024-05-31 11:28:31,,,,2024-05-31 11:58:31
2cebcc7d-b8e9-455c-9750-8ac06f851357,6,T5002,M1009,7,صنعتی و ساختگی,15363035,552546,Verified,Paid,,,,,Manual,1107,,2024-12-13 10:07:23,,,,2024-12-13 10:37:23
e9972e9a-c12c-4b4a-ab87-7c2a70c8a6f2,1,T5001,M1001,3,سفر و گردشگری,717646,28722,Verified,InBank,,,,,Automated,1631,,2024-04-24 21:41:16,,,,2024-04-24 22:11:16
445cc4fe-30e2-44b7-bc41-7d822191229e,9,T5000,M1027,7,صنعتی و ساختگی,2539318,100610,Verified,InBank,,,,,Manual,1510,,2024-08-18 12:52:56,,,,2024-08-18 13:22:56
65e2dce6-09d4-41be-a094-1b05676c8d5b,0,T5001,M1026,5,سلولتاهای فروشگاهی,48472470,1948539,Paid,Paid,PSP-640:3406,PSP817,BANK-61,2dc17cd1-152,Manual,1893,963,2024-10-28 20:33:04,2024-10-28 20:33:04,2024-10-28 20:53:04,2024-10-28 20:57:04,2024-10-28 21:03:04
dbd5b8b1-4616-4a33-9fd6-318e42453996,8,T5001,M1044,7,صنعتی و ساختگی,13290293,547119,InBank,Failed,,,,,Automated,1565,,2024-09-21 15:51:52,,,,2024-09-21 16:21:52
85b33ae2-fa44-4d9d-9662-eabdca9bd1ee,8,T5002,M1033,5,سلولتاهای فروشگاهی,14393480,513123,Verified,Failed,,,,,Automated,97,,2024-08-20 00:36:18,,,,2024-08-20 01:06:18
9c15f167-0bef-416d-9b98-28d420f84bfd,6,T5002,M1034,5,سلولتاهای فروشگاهی,16246038,663254,Failed,Reversed,,,,,Manual,172,,2024-02-10 07:28:15,,,,2024-02-10 07:58:15
8900f73e-87f3-452a-86e0-9a6bf2388837,1,T5002,M1016,6,عینی و سرویسی,8358951,295356,Verified,Verified,,,,,Manual,60,,2024-07-27 22:31:58,,,,2024-07-27 23:01:58
636a9a62-d247-40c2-b163-c04867c970e9,9,T5000,M1021,4,غذا و رستوران,23560727,873971,Verified,Verified,,,,,Automated,1114,,2024-09-17 17:42:52,,,,2024-09-17 18:12:52
c3552a6d-d4e2-46bf-9f5d-e9cacc840de7,6,T5001,M1006,4,غذا و رستوران,24294253,927558,InBank,Verified,,,,,Manual,177,,2024-01-30 21:51:25,,,,2024-01-30 22:21:25
4bde68f5-7738-4db0-9fff-e51cf6c23961,6,T5001,M1008,4,غذا و رستوران,29991565,1066095,Verified,Verified,,,,,Manual,858,,2024-07-08 09:57:29,,,,2024-07-08 10:27:29
6b378281-490f-4d01-a4f5-998ebcab3b5a,6,T5001,M1037,7,صنعتی و ساختگی,29583265,1178098,Paid,Verified,,,,,Manual,310,,2024-02-22 16:28:21,,,,2024-02-22 16:58:21
d4664b50-9cd1-4adc-bfb3-127f48362593,3,T5001,M1045,3,سفر و گردشگری,47329851,1826567,Verified,Verified,,,,,Manual,371,,2024-01-12 21:38:26,,,,2024-01-12 22:08:26
bc969283-6a9e-4274-8b3b-c6e63a04df7b,0,T5002,M1007,7,صنعتی و ساختگی,7454534,267215,Verified,Verified,PSP-480:5995,PSP483,BANK-48,b7f3bb35-060,Automated,291,652,2024-07-09 19:31:51,2024-07-09 19:31:51,2024-07-09 19:46:51,,2024-07-09 20:01:51
2658e0c7-c729-4340-995d-fbe8d2772ed9,4,T5000,M1009,7,صنعتی و ساختگی,3314916,137760,Failed,InBank,,,,,Automated,1051,,2024-10-25 23:32:08,,,,2024-10-26 00:02:08
4c69dca8-9c97-422d-a8cc-ec3715212e88,9,T5002,M1007,6,عینی و سرویسی,4584179,188377,Verified,Failed,,,,,Manual,741,,2024-06-14 02:47:59,,,,2024-06-14 03:17:59
f49d999c-97cd-4408-af1f-2a9882da3fc0,7,T5002,M1030,3,سفر و گردشگری,9346073,360135,Verified,Verified,,,,,Manual,1540,,2024-02-24 09:05:14,,,,2024-02-24 09:35:14
31f19637-add8-4780-8eeb-b7df13ec6589,8,T5002,M1005,7,صنعتی و ساختگی,26036909,953725,Failed,NoAttempt,,,,,Manual,957,,2024-09-01 17:05:16,,,,2024-09-01 17:35:16
4b11dcce-dc90-4021-b47b-f881f245ca92,4,T5000,M1041,3,سفر و گردشگری,47509967,1671097,Verified,Verified,,,,,Automated,1195,,2024-02-15 04:19:36,,,,2024-02-15 04:49:36
0719f980-62b3-402f-8fbc-066edfeb63f3,8,T5002,M1012,1,آموزش و آموزشگاه,38318452,1481095,Verified,Paid,,,,,Automated,1967,,2024-02-13 21:40:50,,,,2024-02-13 22:10:50
2e139dcc-b285-4c81-9f1f-aadf5dd4bcc2,9,T5001,M1001,4,غذا و رستوران,16510911,673774,Verified,Verified,,,,,Manual,1292,,2024-10-21 12:37:41,,,,2024-10-21 13:07:41
497190c1-b510-41bb-b6e1-7a28d0ba36bd,6,T5002,M1025,1,آموزش و آموزشگاه,33032197,1355437,NoAttempt,InBank,,,,,Manual,1131,,2024-01-09 18:44:19,,,,2024-01-09 19:14:19
e13e844d-541b-4aa8-8853-86a4eb11bc7f,4,T5001,M1024,2,خرده‌فروشی آنلاین,7743670,324138,Verified,InBank,,,,,Automated,233,,2024-04-03 06:39:27,,,,2024-04-03 07:09:27
81948d03-a364-4682-b18b-cf50ee02387e,0,T5001,M1019,3,سفر و گردشگری,4003633,157348,Failed,Failed,,,,,Manual,660,,2024-09-17 08:30:48,,,,2024-09-17 09:00:48
68ce2eae-112b-4365-9303-c35f3345737c,1,T5001,M1006,3,سفر و گردشگری,27754069,1144885,Failed,InBank,,,,,Automated,1272,,2024-03-28 11:05:49,,,,2024-03-28 11:35:49
24814147-6ab4-44ec-8e0f-31e421701cfe,8,T5002,M1031,7,صنعتی و ساختگی,7772980,286706,Failed,Verified,,,,,Automated,884,,2024-06-25 17:20:32,,,,2024-06-25 17:50:32
920192a4-8069-4556-ad0a-09907782ab62,2,T5001,M1001,2,خرده‌فروشی آنلاین,16579993,668850,Verified,Failed,,,,,Automated,221,,2024-05-28 11:05:39,,,,2024-05-28 11:35:39
8ec28f7f-bd09-4436-a4af-6cf73572a6a6,8,T5001,M1009,3,سفر و گردشگری,16502508,639682,Verified,Verified,,,,,Manual,1001,,2024-01-01 08:46:09,,,,2024-01-01 09:16:09
439020e5-ac66-4d8f-95d0-6316feb88908,9,T5000,M1041,1,آموزش و آموزشگاه,4088277,169804,Verified,Failed,,,,,Automated,769,,2024-09-05 04:46:50,,,,2024-09-05 05:16:50
de59b105-e3a1-45f3-8098-06869ff515ed,1,T5002,M1037,5,سلولتاهای فروشگاهی,3102428,112090,Verified,Failed,,,,,Automated,301,,2024-05-24 06:52:15,,,,2024-05-24 07:22:15
f7218edd-0388-4cf3-87a5-58672bc1ea44,5,T5002,M1046,5,سلولتاهای فروشگاهی,29038508,1059207,Verified,Paid,,,,,Manual,1350,,2024-12-11 01:46:41,,,,2024-12-11 02:16:41
dfdc3d2e-1196-4847-b077-8a5be31c6f76,5,T5002,M1048,8,خدمات دیجیتال,18371601,674632,Reversed,InBank,,,,,Automated,722,,2024-12-16 00:46:33,,,,2024-12-16 01:16:33
47f73a8c-aab6-4f87-8b73-b4663cc0f01a,2,T5000,M1044,1,آموزش و آموزشگاه,40904987,1568121,Paid,Verified,,,,,Manual,1490,,2024-11-22 18:32:57,,,,2024-11-22 19:02:57
72190e50-c448-439d-a315-ef54a8e72af7,7,T5001,M1048,2,خرده‌فروشی آنلاین,43610180,1725169,Verified,Verified,,,,,Manual,1714,,2024-05-08 20:14:01,,,,2024-05-08 20:44:01
7f44ad37-8d23-4a11-b16c-5f17bf3120e6,0,T5001,M1038,7,صنعتی و ساختگی,11940793,488068,Verified,Verified,PSP-297:8283,PSP109,BANK-38,52eb187f-0d2,Manual,808,1571,2024-02-15 12:55:53,2024-02-15 12:55:53,2024-02-15 12:55:53,,2024-02-15 13:25:53
c41b61b6-8e9f-4c3e-bcba-40fc832ba8f8,4,T5002,M1043,6,عینی و سرویسی,12902131,459699,Verified,Verified,,,,,Manual,1061,,2024-03-21 17:15:13,,,,2024-03-21 17:45:13
2b41b19f-4328-4888-9fa9-3b5a14da426f,3,T5001,M1002,8,خدمات دیجیتال,47297841,1889490,InBank,Reversed,,,,,Manual,277,,2024-08-21 00:42:00,,,,2024-08-21 01:12:00
feed281f-9382-4f6b-bdf9-ceeefe83f2a4,9,T5002,M1036,8,خدمات دیجیتال,11490524,446550,Verified,Verified,,,,,Automated,409,,2024-08-08 02:02:22,,,,2024-08-08 02:32:22
ee7d99bc-08b1-42c6-b5d8-109035017c48,3,T5000,M1037,2,خرده‌فروشی آنلاین,8601743,316693,Verified,Paid,,,,,Automated,611,,2024-09-23 01:09:14,,,,2024-09-23 01:39:14
cdc86df5-6163-46c4-8db5-879c54cdb1fe,6,T5000,M1043,5,سلولتاهای فروشگاهی,45729685,1779836,Verified,Verified,,,,,Manual,156,,2024-12-10 05:19:48,,,,2024-12-10 05:49:48
b44dd5de-a485-482e-a327-00860c1263e9,5,T5001,M1027,5,سلولتاهای فروشگاهی,8218336,326771,Verified,Verified,,,,,Automated,1527,,2024-01-16 20:45:01,,,,2024-01-16 21:15:01
71712729-0c3f-4640-89e6-db646b4bc55c,3,T5001,M1003,7,صنعتی و ساختگی,35779449,1364700,NoAttempt,Failed,,,,,Automated,1704,,2024-11-17 05:39:45,,,,2024-11-17 06:09:45
39ae2a7c-fc5b-41d0-aba9-145076cdf682,5,T5000,M1047,7,صنعتی و ساختگی,5045608,208983,InBank,Failed,,,,,Automated,248,,2024-08-16 11:42:48,,,,2024-08-16 12:12:48
7d9d1109-9406-4030-8c91-87fcfccf9963,4,T5001,M1030,1,آموزش و آموزشگاه,39814066,1615676,Paid,InBank,,,,,Automated,747,,2024-06-21 20:31:49,,,,2024-06-21 21:01:49
4b178fdb-fe36-4776-8fe6-85172ad7533f,1,T5002,M1021,4,غذا و رستوران,4942963,199845,Verified,Verified,,,,,Automated,225,,2024-07-30 07:27:57,,,,2024-07-30 07:57:57
2113a1a6-6a39-4e39-8e5d-a30ca678b7f7,7,T5001,M1002,6,عینی و سرویسی,46580848,1651533,InBank,InBank,,,,,Automated,934,,2024-08-10 22:04:13,,,,2024-08-10 22:34:13
bfb2154f-d1ff-45f0-a2fb-b386f31c5c89,6,T5002,M1006,1,آموزش و آموزشگاه,37581172,1329074,Verified,InBank,,,,,Automated,527,,2024-10-01 11:11:56,,,,2024-10-01 11:41:56
5815f776-e3d6-4a6a-8f97-6afee2e61fbe,5,T5001,M1029,8,خدمات دیجیتال,28779689,1184559,Verified,Verified,,,,,Manual,103,,2024-09-03 15:47:55,,,,2024-09-03 16:17:55
c354a63f-b6ef-4ebb-b522-78bce70a2a0a,1,T5001,M1033,4,غذا و رستوران,7298199,260683,Verified,Verified,,,,,Automated,1902,,2024-11-02 21:13:41,,,,2024-11-02 21:43:41
bda4d4d4-07da-4849-b2e2-107ad3087045,7,T5002,M1040,5,سلولتاهای فروشگاهی,23899900,906930,Verified,InBank,,,,,Automated,140,,2024-02-20 06:00:46,,,,2024-02-20 06:30:46
bc0e6cb3-b353-44b7-a737-e513a0b639eb,4,T5001,M1008,7,صنعتی و ساختگی,34485285,1438663,Verified,Verified,,,,,Automated,348,,2024-07-16 12:25:07,,,,2024-07-16 12:55:07
8d17bf49-773f-4871-b2a2-7a526963fda2,9,T5001,M1030,6,عینی و سرویسی,19582970,735963,NoAttempt,Verified,,,,,Automated,536,,2024-02-22 18:41:57,,,,2024-02-22 19:11:57
b9435bb7-f297-49bf-b04d-1437688dcb0a,1,T5001,M1027,4,غذا و رستوران,13496730,532903,InBank,Failed,,,,,Manual,1472,,2024-08-31 18:27:17,,,,2024-08-31 18:57:17
96d6e241-2089-4911-8964-ed847e8bed91,4,T5002,M1038,6,عینی و سرویسی,38866488,1514342,Failed,Verified,,,,,Automated,980,,2024-02-29 05:34:21,,,,2024-02-29 06:04:21
77da6e00-b3af-4afb-af5c-c550f4469271,9,T5000,M1031,1,آموزش و آموزشگاه,42916931,1569093,InBank,InBank,,,,,Manual,1623,,2024-06-24 11:20:12,,,,2024-06-24 11:50:12
aa904c27-51db-4d34-a85c-5e6f0662c650,5,T5001,M1047,4,غذا و رستوران,26914521,976720,Reversed,NoAttempt,,,,,Automated,1186,,2024-05-10 15:05:13,,,,2024-05-10 15:35:13
71a597cb-a163-419b-ac32-352e9e3134e4,5,T5001,M1009,8,خدمات دیجیتال,13096194,516243,Paid,NoAttempt,,,,,Manual,455,,2024-01-11 20:02:44,,,,2024-01-11 20:32:44
5f1374de-f23b-49dc-b07e-046484d2e30a,3,T5000,M1011,5,سلولتاهای فروشگاهی,48290312,1749074,Verified,InBank,,,,,Manual,1776,,2024-01-08 20:16:12,,,,2024-01-08 20:46:12
b4f0116e-1c5f-4499-8226-44a9145ddf02,5,T5000,M1006,3,سفر و گردشگری,25479075,1008565,Paid,Paid,,,,,Manual,541,,2024-04-21 08:26:02,,,,2024-04-21 08:56:02
6f8a15bc-de1e-483e-ac72-d177d5e2c48f,6,T5002,M1023,3,سفر و گردشگری,35411454,1481605,Reversed,Paid,,,,,Automated,345,,2024-01-24 20:42:25,,,,2024-01-24 21:12:25
d41b6ff1-59dd-40cc-aba5-77b980f46fde,3,T5000,M1012,7,صنعتی و ساختگی,46647301,1754861,Verified,Paid,,,,,Automated,1252,,2024-10-05 12:36:05,,,,2024-10-05 13:06:05
3a894e91-6d2c-4419-bfb9-83416b11a87a,4,T5001,M1034,3,سفر و گردشگری,22040273,809543,Verified,Paid,,,,,Manual,1246,,2024-11-06 19:09:47,,,,2024-11-06 19:39:47
263f4231-d960-4e7f-a6eb-15222b03fd84,2,T5002,M1013,2,خرده‌فروشی آنلاین,31635947,1282425,Verified,Verified,,,,,Manual,1371,,2024-10-01 05:27:30,,,,2024-10-01 05:57:30
6d58a2e8-52ca-442a-989e-3de34c76db62,7,T5002,M1031,8,خدمات دیجیتال,12062387,449357,Failed,Verified,,,,,Manual,599,,2024-06-29 14:22:41,,,,2024-06-29 14:52:41
008f9c46-0cfc-4af0-a0fd-f7fd91930b1e,3,T5002,M1040,1,آموزش و آموزشگاه,13954929,509866,InBank,Failed,,,,,Manual,1870,,2024-04-21 16:33:05,,,,2024-04-21 17:03:05
10930307-0fdb-483f-b72c-bde02f76a522,1,T5000,M1036,6,عینی و سرویسی,17131168,665612,InBank,Failed,,,,,Automated,521,,2024-07-08 08:52:10,,,,2024-07-08 09:22:10
34a98965-4103-4473-8b54-e189d32ca2c8,5,T5002,M1029,6,عینی و سرویسی,28645244,1093046,Verified,Verified,,,,,Automated,833,,2024-04-25 17:05:56,,,,2024-04-25 17:35:56
17d2108a-c98f-430c-903c-1c060c0eef57,1,T5001,M1011,4,غذا و رستوران,17875783,706405,Failed,Failed,,,,,Automated,1169,,2024-07-02 03:27:38,,,,2024-07-02 03:57:38
31099a18-8c02-4d35-a63e-dee0c4cc563d,3,T5000,M1017,2,خرده‌فروشی آنلاین,8008298,284290,NoAttempt,Failed,,,,,Manual,562,,2024-09-03 09:56:24,,,,2024-09-03 10:26:24
d58012a6-bed3-4f6a-bab9-ce2e6785e9ae,8,T5002,M1047,5,سلولتاهای فروشگاهی,12843797,512974,Reversed,Paid,,,,,Manual,663,,2024-01-04 02:45:24,,,,2024-01-04 03:15:24
92f5ef40-a8f6-46b2-8305-4cf192d40942,8,T5001,M1022,7,صنعتی و ساختگی,38970039,1570673,NoAttempt,Reversed,,,,,Manual,1822,,2024-12-13 07:02:32,,,,2024-12-13 07:32:32
d67e3f12-3191-4082-a83c-74ebad438dbf,8,T5000,M1014,4,غذا و رستوران,31889012,1168287,Verified,Verified,,,,,Manual,994,,2024-09-20 17:11:26,,,,2024-09-20 17:41:26
6e45aeb0-30ac-48d6-ab63-5b9ab0a9e2f2,3,T5001,M1005,4,غذا و رستوران,28825809,1164300,Verified,Verified,,,,,Manual,111,,2024-11-07 07:47:25,,,,2024-11-07 08:17:25
bc4330f2-f6e3-4769-9ba2-15098e68747e,5,T5002,M1008,3,سفر و گردشگری,20556585,855225,NoAttempt,Failed,,,,,Manual,1454,,2024-06-01 23:43:49,,,,2024-06-02 00:13:49
79b35d4b-42e5-46b6-860a-adf631214b63,0,T5002,M1048,5,سلولتاهای فروشگاهی,21932825,857763,Verified,Verified,PSP-438:7404,PSP490,BANK-36,914e1587-4c4,Automated,364,1992,2024-12-02 13:58:59,2024-12-02 13:58:59,2024-12-02 14:10:59,,2024-12-02 14:28:59
b7d8af33-8869-4b6b-9031-ad990eb4c7f7,7,T5001,M1034,4,غذا و رستوران,31911789,1141180,Verified,Verified,,,,,Automated,401,,2024-04-21 04:41:39,,,,2024-04-21 05:11:39
29049e3e-bcdf-44af-8ee3-58ae3297d839,0,T5002,M1043,3,سفر و گردشگری,2201453,89786,Verified,Verified,PSP-495:5650,PSP310,BANK-39,e82094e3-b4e,Automated,192,646,2024-03-09 03:25:22,2024-03-09 03:25:22,2024-03-09 03:46:22,,2024-03-09 03:55:22
3fc763a3-4332-4331-99bf-6a8a6998e6cf,6,T5000,M1029,6,عینی و سرویسی,34848072,1222377,Failed,Failed,,,,,Manual,314,,2024-12-27 04:51:11,,,,2024-12-27 05:21:11
16466313-ec39-4f81-a88a-087d8ca974f7,2,T5002,M1030,2,خرده‌فروشی آنلاین,26154871,1090283,Paid,Paid,,,,,Manual,1725,,2024-04-23 01:28:22,,,,2024-04-23 01:58:22
e71c56f4-0d6e-4b57-aa81-a7e92e13e7be,7,T5002,M1010,5,سلولتاهای فروشگاهی,39475917,1437744,Verified,Failed,,,,,Manual,342,,2024-01-03 17:12:12,,,,2024-01-03 17:42:12
7ffcd99c-42ab-4d68-a319-31d2ce2e86c7,7,T5001,M1004,4,غذا و رستوران,35339632,1318247,Verified,Verified,,,,,Automated,1559,,2024-07-29 06:55:22,,,,2024-07-29 07:25:22
6a3bc9d5-24c5-4026-b5f3-e8000e44caa3,4,T5002,M1018,8,خدمات دیجیتال,23322135,930604,Verified,Failed,,,,,Automated,1790,,2024-10-27 13:14:36,,,,2024-10-27 13:44:36
ad06ac8e-5647-4af9-b681-0abefc5c99bf,2,T5000,M1026,3,سفر و گردشگری,41505595,1665731,Verified,Verified,,,,,Automated,1480,,2024-02-04 20:52:45,,,,2024-02-04 21:22:45
7f10e1dc-5101-4070-a4f9-17a28c6286a6,1,T5000,M1015,5,سلولتاهای فروشگاهی,42199950,1635845,Verified,Verified,,,,,Manual,494,,2024-09-20 16:18:22,,,,2024-09-20 16:48:22
1a8f571c-8e1a-42c2-87e1-f0762361d9b7,5,T5002,M1026,2,خرده‌فروشی آنلاین,24795190,881115,InBank,Verified,,,,,Automated,474,,2024-03-01 03:59:26,,,,2024-03-01 04:29:26
6e683fc6-11ad-433a-aa7e-7270c9c3792f,6,T5000,M1029,2,خرده‌فروشی آنلاین,42923613,1710995,Verified,Failed,,,,,Manual,448,,2024-05-25 18:14:04,,,,2024-05-25 18:44:04
20800d41-3f9c-4ee6-a261-b6cccd0d259b,7,T5000,M1002,5,سلولتاهای فروشگاهی,7746226,309567,InBank,Verified,,,,,Automated,1173,,2024-01-25 21:45:27,,,,2024-01-25 22:15:27
9b6e27d3-c863-4992-807f-3e769f373c6b,2,T5001,M1045,3,سفر و گردشگری,31644029,1289272,Verified,Verified,,,,,Manual,412,,2024-08-09 13:13:11,,,,2024-08-09 13:43:11
123e0deb-3936-4a0b-ac67-07a9c8e6966b,4,T5002,M1007,7,صنعتی و ساختگی,11354714,403581,Verified,InBank,,,,,Automated,493,,2024-05-10 16:50:31,,,,2024-05-10 17:20:31
37947b9e-c553-496e-ac12-b7efcd95a582,8,T5002,M1043,4,غذا و رستوران,29716019,1184991,Verified,Verified,,,,,Automated,1887,,2024-09-18 11:45:19,,,,2024-09-18 12:15:19
7fe9b920-23db-4de2-a13a-a78b678fe025,6,T5002,M1024,5,سلولتاهای فروشگاهی,29845442,1055540,NoAttempt,Verified,,,,,Automated,817,,2024-12-05 00:28:04,,,,2024-12-05 00:58:04
8afcb943-7e6c-4239-b43d-c5321378b369,3,T5000,M1012,1,آموزش و آموزشگاه,28348649,997747,NoAttempt,Verified,,,,,Automated,1856,,2024-01-24 01:22:55,,,,2024-01-24 01:52:55
8c89ac6c-a43e-4024-9d00-59f09985c3c7,5,T5000,M1042,3,سفر و گردشگری,3003629,113866,InBank,Failed,,,,,Automated,1329,,2024-08-16 18:38:57,,,,2024-08-16 19:08:57
dac7922d-77a3-4e9c-8dab-1d379a8cf9f1,5,T5001,M1034,7,صنعتی و ساختگی,8157016,298765,InBank,InBank,,,,,Automated,697,,2024-05-26 18:44:30,,,,2024-05-26 19:14:30
6b1926ef-4936-46c7-a886-95b947719cc3,9,T5000,M1024,8,خدمات دیجیتال,14820405,525562,Verified,Failed,,,,,Manual,497,,2024-01-25 13:49:18,,,,2024-01-25 14:19:18
a0a56cdf-f472-4ad3-99f1-20d6e53396ad,9,T5002,M1019,8,خدمات دیجیتال,6882594,275219,Verified,InBank,,,,,Manual,1278,,2024-12-16 01:08:38,,,,2024-12-16 01:38:38
b5031ee8-3a15-4bfb-857e-fb423e4f7535,2,T5002,M1040,7,صنعتی و ساختگی,45543133,1888759,Verified,Failed,,,,,Manual,1860,,2024-08-19 21:41:46,,,,2024-08-19 22:11:46
